,wp_s_x,wp_s_z,wp_t_x,wp_t_z,total_edges,vis_edges,HHs,HTs,HLs,THs,TTs,TLs
7079,14,12,14,10,156,139,136,135,135,135,135,135
7080,14,12,14,11,168,168,168,168,79,168,165,70
7081,14,12,15,1,84,1,1,0,0,0,0,0
7082,14,12,15,2,132,0,0,0,0,0,0,0
7083,14,12,15,3,144,0,0,0,0,0,0,0
7084,14,12,15,4,120,0,0,0,0,0,0,0
7085,14,12,15,5,156,18,18,1,0,14,0,0
7086,14,12,15,6,120,0,0,0,0,0,0,0
7087,14,12,15,7,156,0,0,0,0,0,0,0
7088,14,12,15,8,96,0,0,0,0,0,0,0
7089,14,12,15,9,144,0,0,0,0,0,0,0
7090,14,12,15,10,132,0,0,0,0,0,0,0
7091,14,12,15,11,168,0,0,0,0,0,0,0
7092,14,12,15,12,108,4,2,0,0,0,0,0
7093,14,12,15,13,144,144,144,144,144,144,144,144
7094,14,12,15,14,120,120,120,109,74,120,109,70
7095,14,12,15,15,132,0,0,0,0,0,0,0
7096,14,12,15,16,96,0,0,0,0,0,0,0
7097,14,12,15,17,144,0,0,0,0,0,0,0
7098,14,12,15,18,156,1,1,0,0,0,0,0
7099,14,12,15,19,144,0,0,0,0,0,0,0
7100,14,12,15,20,120,0,0,0,0,0,0,0
7101,14,12,15,21,84,0,0,0,0,0,0,0
7102,14,12,16,8,144,0,0,0,0,0,0,0
7103,14,12,16,9,156,0,0,0,0,0,0,0
7104,15,1,18,5,63,0,0,0,0,0,0,0
7105,15,1,18,6,77,0,0,0,0,0,0,0
7106,15,1,18,7,70,0,0,0,0,0,0,0
7107,15,1,18,8,70,0,0,0,0,0,0,0
7108,15,1,18,9,91,0,0,0,0,0,0,0
7109,15,1,18,10,63,0,0,0,0,0,0,0
7110,15,1,18,11,91,48,48,42,12,29,27,8
7111,15,1,9,7,84,0,0,0,0,0,0,0
7112,15,1,18,12,84,37,37,22,6,22,15,4
7113,15,1,18,13,77,33,33,32,13,33,28,12
7114,15,1,19,1,42,24,24,24,24,21,21,20
7115,15,1,19,2,42,0,0,0,0,0,0,0
7116,15,1,19,3,77,0,0,0,0,0,0,0
7117,15,1,19,4,91,54,53,38,7,38,26,6
7118,15,1,19,5,84,42,42,24,6,31,19,2
7119,15,1,9,8,98,0,0,0,0,0,0,0
7120,15,1,9,9,77,0,0,0,0,0,0,0
7121,15,1,9,10,70,0,0,0,0,0,0,0
7122,15,1,10,6,98,0,0,0,0,0,0,0
7123,15,1,10,7,91,0,0,0,0,0,0,0
7124,15,1,10,8,84,0,0,0,0,0,0,0
7125,15,1,10,9,63,0,0,0,0,0,0,0
7126,15,1,10,10,77,0,0,0,0,0,0,0
7127,15,1,10,11,91,2,2,0,0,0,0,0
7128,15,1,10,12,84,60,60,60,60,45,45,37
7129,15,1,10,13,84,0,0,0,0,0,0,0
7130,15,1,10,14,91,0,0,0,0,0,0,0
7131,15,1,11,3,77,0,0,0,0,0,0,0
7132,15,1,11,4,84,0,0,0,0,0,0,0
7133,15,1,11,5,63,0,0,0,0,0,0,0
7134,15,1,11,6,84,0,0,0,0,0,0,0
7135,15,1,11,7,70,0,0,0,0,0,0,0
7136,15,1,11,8,91,0,0,0,0,0,0,0
7137,15,1,11,12,91,65,64,64,43,46,30,28
7138,15,1,11,13,84,50,49,22,4,19,1,0
7139,15,1,11,14,77,23,23,11,0,15,7,0
7140,15,1,12,3,49,0,0,0,0,0,0,0
7141,15,1,12,4,77,0,0,0,0,0,0,0
7142,15,1,12,5,84,0,0,0,0,0,0,0
7143,15,1,12,6,77,0,0,0,0,0,0,0
7144,15,1,12,7,84,0,0,0,0,0,0,0
7145,15,1,12,8,84,0,0,0,0,0,0,0
7146,15,1,12,9,84,0,0,0,0,0,0,0
7147,15,1,12,10,77,0,0,0,0,0,0,0
7148,15,1,12,11,70,2,2,0,0,1,0,0
7149,15,1,12,13,91,0,0,0,0,0,0,0
7150,15,1,12,14,7,0,0,0,0,0,0,0
7151,15,1,13,1,63,0,0,0,0,0,0,0
7152,15,1,13,2,56,0,0,0,0,0,0,0
7153,15,1,13,3,56,0,0,0,0,0,0,0
7154,15,1,13,4,84,0,0,0,0,0,0,0
7155,15,1,13,5,98,0,0,0,0,0,0,0
7156,15,1,13,6,84,0,0,0,0,0,0,0
7157,15,1,13,7,98,2,2,0,0,1,0,0
7158,15,1,13,8,91,0,0,0,0,0,0,0
7159,15,1,13,9,84,0,0,0,0,0,0,0
7160,15,1,13,10,91,0,0,0,0,0,0,0
7161,15,1,13,11,70,0,0,0,0,0,0,0
7162,15,1,13,12,77,0,0,0,0,0,0,0
7163,15,1,13,13,42,0,0,0,0,0,0,0
7164,15,1,13,14,70,0,0,0,0,0,0,0
7165,15,1,14,0,84,0,0,0,0,0,0,0
7166,15,1,14,1,28,0,0,0,0,0,0,0
7167,15,1,14,2,91,0,0,0,0,0,0,0
7168,15,1,14,3,70,0,0,0,0,0,0,0
7169,15,1,14,4,63,0,0,0,0,0,0,0
7170,15,1,14,5,70,0,0,0,0,0,0,0
7171,15,1,14,6,84,0,0,0,0,0,0,0
7172,15,1,14,7,63,0,0,0,0,0,0,0
7173,15,1,14,8,77,0,0,0,0,0,0,0
7174,15,1,14,9,77,0,0,0,0,0,0,0
7175,15,1,14,10,91,0,0,0,0,0,0,0
7176,15,1,14,11,98,0,0,0,0,0,0,0
7177,15,1,14,12,84,1,1,0,0,0,0,0
7178,15,1,15,2,77,31,31,25,5,23,13,0
7179,15,1,15,3,84,52,52,29,7,17,10,3
7180,15,1,15,4,70,3,3,0,0,1,0,0
7181,15,1,15,5,91,1,1,0,0,1,0,0
7182,15,1,15,6,70,0,0,0,0,0,0,0
7183,15,1,15,7,91,0,0,0,0,0,0,0
7184,15,1,15,8,56,0,0,0,0,0,0,0
7185,15,1,15,9,84,0,0,0,0,0,0,0
7186,15,1,15,10,77,0,0,0,0,0,0,0
7187,15,1,15,11,98,0,0,0,0,0,0,0
7188,15,1,15,12,63,0,0,0,0,0,0,0
7189,15,1,15,13,84,11,10,10,1,4,2,1
7190,15,1,15,14,70,27,27,27,15,10,9,5
7191,15,1,15,15,77,0,0,0,0,0,0,0
7192,15,1,15,16,56,0,0,0,0,0,0,0
7193,15,1,15,17,84,0,0,0,0,0,0,0
7194,15,1,15,18,91,0,0,0,0,0,0,0
7195,15,1,15,19,84,0,0,0,0,0,0,0
7196,15,1,15,20,70,0,0,0,0,0,0,0
7197,15,1,15,21,49,0,0,0,0,0,0,0
7198,15,1,16,8,84,0,0,0,0,0,0,0
7199,15,1,16,9,91,0,0,0,0,0,0,0
7200,15,2,18,5,99,0,0,0,0,0,0,0
7201,15,2,18,6,121,0,0,0,0,0,0,0
7202,15,2,18,7,110,0,0,0,0,0,0,0
7203,15,2,18,8,110,0,0,0,0,0,0,0
7204,15,2,18,9,143,0,0,0,0,0,0,0
7205,15,2,18,10,99,0,0,0,0,0,0,0
7206,15,2,18,11,143,121,121,120,45,121,120,44
7207,15,2,9,7,132,0,0,0,0,0,0,0
7208,15,2,18,12,132,132,132,132,121,131,131,117
7209,15,2,18,13,121,78,78,57,13,38,27,4
7210,15,2,19,1,66,66,66,66,55,66,66,55
7211,15,2,19,2,66,0,0,0,0,0,0,0
7212,15,2,19,3,121,0,0,0,0,0,0,0
7213,15,2,19,4,143,143,143,143,132,143,143,132
7214,15,2,19,5,132,132,132,122,93,132,122,89
7215,15,2,9,8,154,0,0,0,0,0,0,0
7216,15,2,9,9,121,0,0,0,0,0,0,0
7217,15,2,9,10,110,0,0,0,0,0,0,0
7218,15,2,10,6,154,0,0,0,0,0,0,0
7219,15,2,10,7,143,0,0,0,0,0,0,0
7220,15,2,10,8,132,0,0,0,0,0,0,0
7221,15,2,10,9,99,0,0,0,0,0,0,0
7222,15,2,10,10,121,0,0,0,0,0,0,0
7223,15,2,10,11,143,0,0,0,0,0,0,0
7224,15,2,10,12,132,132,132,132,132,132,132,132
7225,15,2,10,13,132,0,0,0,0,0,0,0
7226,15,2,10,14,143,0,0,0,0,0,0,0
7227,15,2,11,3,121,0,0,0,0,0,0,0
7228,15,2,11,4,132,0,0,0,0,0,0,0
7229,15,2,11,5,99,0,0,0,0,0,0,0
7230,15,2,11,6,132,0,0,0,0,0,0,0
7231,15,2,11,7,110,0,0,0,0,0,0,0
7232,15,2,11,8,143,0,0,0,0,0,0,0
7233,15,2,11,12,143,123,123,123,116,121,121,96
7234,15,2,11,13,132,0,0,0,0,0,0,0
7235,15,2,11,14,121,0,0,0,0,0,0,0
7236,15,2,12,3,77,0,0,0,0,0,0,0
7237,15,2,12,4,121,0,0,0,0,0,0,0
7238,15,2,12,5,132,0,0,0,0,0,0,0
7239,15,2,12,6,121,0,0,0,0,0,0,0
7240,15,2,12,7,132,0,0,0,0,0,0,0
7241,15,2,12,8,132,0,0,0,0,0,0,0
7242,15,2,12,9,132,0,0,0,0,0,0,0
7243,15,2,12,10,121,0,0,0,0,0,0,0
7244,15,2,12,11,110,14,14,10,0,10,9,0
7245,15,2,12,13,143,0,0,0,0,0,0,0
7246,15,2,12,14,11,0,0,0,0,0,0,0
7247,15,2,13,1,99,0,0,0,0,0,0,0
7248,15,2,13,2,88,0,0,0,0,0,0,0
7249,15,2,13,3,88,0,0,0,0,0,0,0
7250,15,2,13,4,132,0,0,0,0,0,0,0
7251,15,2,13,5,154,0,0,0,0,0,0,0
7252,15,2,13,6,132,0,0,0,0,0,0,0
7253,15,2,13,7,154,4,4,0,0,1,0,0
7254,15,2,13,8,143,0,0,0,0,0,0,0
7255,15,2,13,9,132,0,0,0,0,0,0,0
7256,15,2,13,10,143,0,0,0,0,0,0,0
7257,15,2,13,11,110,0,0,0,0,0,0,0
7258,15,2,13,12,121,0,0,0,0,0,0,0
7259,15,2,13,13,66,0,0,0,0,0,0,0
7260,15,2,13,14,110,0,0,0,0,0,0,0
7261,15,2,14,0,132,0,0,0,0,0,0,0
7262,15,2,14,1,44,0,0,0,0,0,0,0
7263,15,2,14,2,143,0,0,0,0,0,0,0
7264,15,2,14,3,110,0,0,0,0,0,0,0
7265,15,2,14,4,99,0,0,0,0,0,0,0
7266,15,2,14,5,110,0,0,0,0,0,0,0
7267,15,2,14,6,132,0,0,0,0,0,0,0
7268,15,2,14,7,99,0,0,0,0,0,0,0
7269,15,2,14,8,121,0,0,0,0,0,0,0
7270,15,2,14,9,121,78,78,46,12,77,43,11
7271,15,2,14,10,143,0,0,0,0,0,0,0
7272,15,2,14,11,154,0,0,0,0,0,0,0
7273,15,2,14,12,132,0,0,0,0,0,0,0
7274,15,2,15,1,77,31,31,23,14,25,13,4
7275,15,2,15,3,132,132,132,122,57,132,119,48
7276,15,2,15,4,110,0,0,0,0,0,0,0
7277,15,2,15,5,143,39,39,15,0,36,14,0
7278,15,2,15,6,110,0,0,0,0,0,0,0
7279,15,2,15,7,143,0,0,0,0,0,0,0
7280,15,2,15,8,88,0,0,0,0,0,0,0
7281,15,2,15,9,132,0,0,0,0,0,0,0
7282,15,2,15,10,121,0,0,0,0,0,0,0
7283,15,2,15,11,154,0,0,0,0,0,0,0
7284,15,2,15,12,99,0,0,0,0,0,0,0
7285,15,2,15,13,132,117,117,104,63,115,101,46
7286,15,2,15,14,110,83,83,60,24,41,23,5
7287,15,2,15,15,121,0,0,0,0,0,0,0
7288,15,2,15,16,88,0,0,0,0,0,0,0
7289,15,2,15,17,132,0,0,0,0,0,0,0
7290,15,2,15,18,143,0,0,0,0,0,0,0
7291,15,2,15,19,132,0,0,0,0,0,0,0
7292,15,2,15,20,110,0,0,0,0,0,0,0
7293,15,2,15,21,77,0,0,0,0,0,0,0
7294,15,2,16,8,132,0,0,0,0,0,0,0
7295,15,2,16,9,143,0,0,0,0,0,0,0
7296,15,3,18,5,108,1,1,1,0,0,0,0
7297,15,3,18,6,132,0,0,0,0,0,0,0
7298,15,3,18,7,120,0,0,0,0,0,0,0
7299,15,3,18,8,120,0,0,0,0,0,0,0
7300,15,3,18,9,156,0,0,0,0,0,0,0
7301,15,3,18,10,108,0,0,0,0,0,0,0
7302,15,3,18,11,156,108,108,72,5,105,67,0
7303,15,3,9,7,144,0,0,0,0,0,0,0
7304,15,3,18,12,144,144,144,144,144,144,144,136
7305,15,3,18,13,132,88,88,42,0,58,22,0
7306,15,3,19,1,72,72,72,72,60,66,66,55
7307,15,3,19,2,72,13,13,8,0,1,0,0
7308,15,3,19,3,132,0,0,0,0,0,0,0
7309,15,3,19,4,156,156,156,151,87,155,146,59
7310,15,3,19,5,144,132,132,124,51,131,98,30
7311,15,3,9,8,168,0,0,0,0,0,0,0
7312,15,3,9,9,132,0,0,0,0,0,0,0
7313,15,3,9,10,120,0,0,0,0,0,0,0
7314,15,3,10,6,168,0,0,0,0,0,0,0
7315,15,3,10,7,156,0,0,0,0,0,0,0
7316,15,3,10,8,144,0,0,0,0,0,0,0
7317,15,3,10,9,108,0,0,0,0,0,0,0
7318,15,3,10,10,132,0,0,0,0,0,0,0
7319,15,3,10,11,156,15,13,11,0,13,9,0
7320,15,3,10,12,144,144,144,144,144,144,144,144
7321,15,3,10,13,144,0,0,0,0,0,0,0
7322,15,3,10,14,156,1,1,1,0,0,0,0
7323,15,3,11,3,132,0,0,0,0,0,0,0
7324,15,3,11,4,144,0,0,0,0,0,0,0
7325,15,3,11,5,108,0,0,0,0,0,0,0
7326,15,3,11,6,144,0,0,0,0,0,0,0
7327,15,3,11,7,120,0,0,0,0,0,0,0
7328,15,3,11,8,156,0,0,0,0,0,0,0
7329,15,3,11,12,156,153,153,104,70,131,78,51
7330,15,3,11,13,144,0,0,0,0,0,0,0
7331,15,3,11,14,132,0,0,0,0,0,0,0
7332,15,3,12,3,84,0,0,0,0,0,0,0
7333,15,3,12,4,132,0,0,0,0,0,0,0
7334,15,3,12,5,144,0,0,0,0,0,0,0
7335,15,3,12,6,132,0,0,0,0,0,0,0
7336,15,3,12,7,144,0,0,0,0,0,0,0
7337,15,3,12,8,144,0,0,0,0,0,0,0
7338,15,3,12,9,144,0,0,0,0,0,0,0
7339,15,3,12,10,132,0,0,0,0,0,0,0
7340,15,3,12,11,120,0,0,0,0,0,0,0
7341,15,3,12,13,156,0,0,0,0,0,0,0
7342,15,3,12,14,12,0,0,0,0,0,0,0
7343,15,3,13,1,108,0,0,0,0,0,0,0
7344,15,3,13,2,96,0,0,0,0,0,0,0
7345,15,3,13,3,96,0,0,0,0,0,0,0
7346,15,3,13,4,144,0,0,0,0,0,0,0
7347,15,3,13,5,168,0,0,0,0,0,0,0
7348,15,3,13,6,144,0,0,0,0,0,0,0
7349,15,3,13,7,168,0,0,0,0,0,0,0
7350,15,3,13,8,156,0,0,0,0,0,0,0
7351,15,3,13,9,144,0,0,0,0,0,0,0
7352,15,3,13,10,156,0,0,0,0,0,0,0
7353,15,3,13,11,120,0,0,0,0,0,0,0
7354,15,3,13,12,132,0,0,0,0,0,0,0
7355,15,3,13,13,72,0,0,0,0,0,0,0
7356,15,3,13,14,120,0,0,0,0,0,0,0
7357,15,3,14,0,144,0,0,0,0,0,0,0
7358,15,3,14,1,48,0,0,0,0,0,0,0
7359,15,3,14,2,156,0,0,0,0,0,0,0
7360,15,3,14,3,120,0,0,0,0,0,0,0
7361,15,3,14,4,108,0,0,0,0,0,0,0
7362,15,3,14,5,120,0,0,0,0,0,0,0
7363,15,3,14,6,144,0,0,0,0,0,0,0
7364,15,3,14,7,108,0,0,0,0,0,0,0
7365,15,3,14,8,132,0,0,0,0,0,0,0
7366,15,3,14,9,132,0,0,0,0,0,0,0
7367,15,3,14,10,156,1,1,0,0,0,0,0
7368,15,3,14,11,168,20,19,3,0,0,0,0
7369,15,3,14,12,144,0,0,0,0,0,0,0
7370,15,3,15,1,84,52,52,17,12,29,10,8
7371,15,3,15,2,132,121,121,121,107,111,108,91
7372,15,3,15,4,120,0,0,0,0,0,0,0
7373,15,3,15,5,156,0,0,0,0,0,0,0
7374,15,3,15,6,120,0,0,0,0,0,0,0
7375,15,3,15,7,156,0,0,0,0,0,0,0
7376,15,3,15,8,96,0,0,0,0,0,0,0
7377,15,3,15,9,144,0,0,0,0,0,0,0
7378,15,3,15,10,132,0,0,0,0,0,0,0
7379,15,3,15,11,168,0,0,0,0,0,0,0
7380,15,3,15,12,108,24,23,12,11,9,5,3
7381,15,3,15,13,144,98,95,75,23,85,69,15
7382,15,3,15,14,120,108,108,108,60,98,90,42
7383,15,3,15,15,132,0,0,0,0,0,0,0
7384,15,3,15,16,96,0,0,0,0,0,0,0
7385,15,3,15,17,144,0,0,0,0,0,0,0
7386,15,3,15,18,156,0,0,0,0,0,0,0
7387,15,3,15,19,144,0,0,0,0,0,0,0
7388,15,3,15,20,120,0,0,0,0,0,0,0
7389,15,3,15,21,84,0,0,0,0,0,0,0
7390,15,3,16,8,144,0,0,0,0,0,0,0
7391,15,3,16,9,156,0,0,0,0,0,0,0
7392,15,4,18,5,90,0,0,0,0,0,0,0
7393,15,4,18,6,110,0,0,0,0,0,0,0
7394,15,4,18,7,100,0,0,0,0,0,0,0
7395,15,4,18,8,100,0,0,0,0,0,0,0
7396,15,4,18,9,130,0,0,0,0,0,0,0
7397,15,4,18,10,90,0,0,0,0,0,0,0
7398,15,4,18,11,130,0,0,0,0,0,0,0
7399,15,4,9,7,120,0,0,0,0,0,0,0
7400,15,4,18,12,120,0,0,0,0,0,0,0
7401,15,4,18,13,110,0,0,0,0,0,0,0
7402,15,4,19,1,60,0,0,0,0,0,0,0
7403,15,4,19,2,60,0,0,0,0,0,0,0
7404,15,4,19,3,110,0,0,0,0,0,0,0
7405,15,4,19,4,130,0,0,0,0,0,0,0
7406,15,4,19,5,120,0,0,0,0,0,0,0
7407,15,4,9,8,140,0,0,0,0,0,0,0
7408,15,4,9,9,110,0,0,0,0,0,0,0
7409,15,4,9,10,100,0,0,0,0,0,0,0
7410,15,4,10,6,140,0,0,0,0,0,0,0
7411,15,4,10,7,130,0,0,0,0,0,0,0
7412,15,4,10,8,120,0,0,0,0,0,0,0
7413,15,4,10,9,90,0,0,0,0,0,0,0
7414,15,4,10,10,110,0,0,0,0,0,0,0
7415,15,4,10,11,130,0,0,0,0,0,0,0
7416,15,4,10,12,120,0,0,0,0,0,0,0
7417,15,4,10,13,120,0,0,0,0,0,0,0
7418,15,4,10,14,130,0,0,0,0,0,0,0
7419,15,4,11,3,110,0,0,0,0,0,0,0
7420,15,4,11,4,120,0,0,0,0,0,0,0
7421,15,4,11,5,90,0,0,0,0,0,0,0
7422,15,4,11,6,120,0,0,0,0,0,0,0
7423,15,4,11,7,100,0,0,0,0,0,0,0
7424,15,4,11,8,130,0,0,0,0,0,0,0
7425,15,4,11,12,130,0,0,0,0,0,0,0
7426,15,4,11,13,120,120,120,120,120,105,98,96
7427,15,4,11,14,110,25,25,11,0,14,5,0
7428,15,4,12,3,70,0,0,0,0,0,0,0
7429,15,4,12,4,110,0,0,0,0,0,0,0
7430,15,4,12,5,120,0,0,0,0,0,0,0
7431,15,4,12,6,110,0,0,0,0,0,0,0
7432,15,4,12,7,120,0,0,0,0,0,0,0
7433,15,4,12,8,120,0,0,0,0,0,0,0
7434,15,4,12,9,120,0,0,0,0,0,0,0
7435,15,4,12,10,110,0,0,0,0,0,0,0
7436,15,4,12,11,100,0,0,0,0,0,0,0
7437,15,4,12,13,130,0,0,0,0,0,0,0
7438,15,4,12,14,10,0,0,0,0,0,0,0
7439,15,4,13,1,90,0,0,0,0,0,0,0
7440,15,4,13,2,80,0,0,0,0,0,0,0
7441,15,4,13,3,80,0,0,0,0,0,0,0
7442,15,4,13,4,120,0,0,0,0,0,0,0
7443,15,4,13,5,140,0,0,0,0,0,0,0
7444,15,4,13,6,120,0,0,0,0,0,0,0
7445,15,4,13,7,140,0,0,0,0,0,0,0
7446,15,4,13,8,130,0,0,0,0,0,0,0
7447,15,4,13,9,120,0,0,0,0,0,0,0
7448,15,4,13,10,130,0,0,0,0,0,0,0
7449,15,4,13,11,100,0,0,0,0,0,0,0
7450,15,4,13,12,110,0,0,0,0,0,0,0
7451,15,4,13,13,60,0,0,0,0,0,0,0
7452,15,4,13,14,100,0,0,0,0,0,0,0
7453,15,4,14,0,120,0,0,0,0,0,0,0
7454,15,4,14,1,40,0,0,0,0,0,0,0
7455,15,4,14,2,130,0,0,0,0,0,0,0
7456,15,4,14,3,100,0,0,0,0,0,0,0
7457,15,4,14,4,90,0,0,0,0,0,0,0
7458,15,4,14,5,100,0,0,0,0,0,0,0
7459,15,4,14,6,120,0,0,0,0,0,0,0
7460,15,4,14,7,90,0,0,0,0,0,0,0
7461,15,4,14,8,110,0,0,0,0,0,0,0
7462,15,4,14,9,110,0,0,0,0,0,0,0
7463,15,4,14,10,130,0,0,0,0,0,0,0
7464,15,4,14,11,140,0,0,0,0,0,0,0
7465,15,4,14,12,120,0,0,0,0,0,0,0
7466,15,4,15,1,70,3,3,1,0,0,0,0
7467,15,4,15,2,110,0,0,0,0,0,0,0
7468,15,4,15,3,120,0,0,0,0,0,0,0
7469,15,4,15,5,130,0,0,0,0,0,0,0
7470,15,4,15,6,100,0,0,0,0,0,0,0
7471,15,4,15,7,130,0,0,0,0,0,0,0
7472,15,4,15,8,80,0,0,0,0,0,0,0
7473,15,4,15,9,120,0,0,0,0,0,0,0
7474,15,4,15,10,110,0,0,0,0,0,0,0
7475,15,4,15,11,140,0,0,0,0,0,0,0
7476,15,4,15,12,90,0,0,0,0,0,0,0
7477,15,4,15,13,120,0,0,0,0,0,0,0
7478,15,4,15,14,100,0,0,0,0,0,0,0
7479,15,4,15,15,110,0,0,0,0,0,0,0
7480,15,4,15,16,80,0,0,0,0,0,0,0
7481,15,4,15,17,120,0,0,0,0,0,0,0
7482,15,4,15,18,130,0,0,0,0,0,0,0
7483,15,4,15,19,120,0,0,0,0,0,0,0
7484,15,4,15,20,100,0,0,0,0,0,0,0
7485,15,4,15,21,70,0,0,0,0,0,0,0
7486,15,4,16,8,120,0,0,0,0,0,0,0
7487,15,4,16,9,130,0,0,0,0,0,0,0
7488,15,5,18,5,117,0,0,0,0,0,0,0
7489,15,5,18,6,143,0,0,0,0,0,0,0
7490,15,5,18,7,130,0,0,0,0,0,0,0
7491,15,5,18,8,130,0,0,0,0,0,0,0
7492,15,5,18,9,169,73,73,16,0,10,2,0
7493,15,5,18,10,117,0,0,0,0,0,0,0
7494,15,5,18,11,169,48,48,22,3,15,4,0
7495,15,5,9,7,156,0,0,0,0,0,0,0
7496,15,5,18,12,156,32,32,22,11,15,8,0
7497,15,5,18,13,143,23,23,13,3,4,4,0
7498,15,5,19,1,78,66,66,66,52,37,35,25
7499,15,5,19,2,78,42,42,42,28,34,24,8
7500,15,5,19,3,143,24,24,11,1,1,0,0
7501,15,5,19,4,169,0,0,0,0,0,0,0
7502,15,5,19,5,156,0,0,0,0,0,0,0
7503,15,5,9,8,182,0,0,0,0,0,0,0
7504,15,5,9,9,143,0,0,0,0,0,0,0
7505,15,5,9,10,130,0,0,0,0,0,0,0
7506,15,5,10,6,182,0,0,0,0,0,0,0
7507,15,5,10,7,169,0,0,0,0,0,0,0
7508,15,5,10,8,156,0,0,0,0,0,0,0
7509,15,5,10,9,117,0,0,0,0,0,0,0
7510,15,5,10,10,143,0,0,0,0,0,0,0
7511,15,5,10,11,169,39,39,34,18,12,4,0
7512,15,5,10,12,156,56,56,54,46,27,23,18
7513,15,5,10,13,156,0,0,0,0,0,0,0
7514,15,5,10,14,169,0,0,0,0,0,0,0
7515,15,5,11,3,143,0,0,0,0,0,0,0
7516,15,5,11,4,156,0,0,0,0,0,0,0
7517,15,5,11,5,117,0,0,0,0,0,0,0
7518,15,5,11,6,156,0,0,0,0,0,0,0
7519,15,5,11,7,130,0,0,0,0,0,0,0
7520,15,5,11,8,169,0,0,0,0,0,0,0
7521,15,5,11,12,169,66,66,59,46,48,39,24
7522,15,5,11,13,156,0,0,0,0,0,0,0
7523,15,5,11,14,143,12,12,7,0,7,3,0
7524,15,5,12,3,91,0,0,0,0,0,0,0
7525,15,5,12,4,143,0,0,0,0,0,0,0
7526,15,5,12,5,156,0,0,0,0,0,0,0
7527,15,5,12,6,143,0,0,0,0,0,0,0
7528,15,5,12,7,156,0,0,0,0,0,0,0
7529,15,5,12,8,156,0,0,0,0,0,0,0
7530,15,5,12,9,156,0,0,0,0,0,0,0
7531,15,5,12,10,143,0,0,0,0,0,0,0
7532,15,5,12,11,130,95,92,92,77,92,92,73
7533,15,5,12,13,169,0,0,0,0,0,0,0
7534,15,5,12,14,13,0,0,0,0,0,0,0
7535,15,5,13,1,117,0,0,0,0,0,0,0
7536,15,5,13,2,104,0,0,0,0,0,0,0
7537,15,5,13,3,104,0,0,0,0,0,0,0
7538,15,5,13,4,156,0,0,0,0,0,0,0
7539,15,5,13,5,182,0,0,0,0,0,0,0
7540,15,5,13,6,156,0,0,0,0,0,0,0
7541,15,5,13,7,182,11,11,0,0,7,0,0
7542,15,5,13,8,169,0,0,0,0,0,0,0
7543,15,5,13,9,156,0,0,0,0,0,0,0
7544,15,5,13,10,169,0,0,0,0,0,0,0
7545,15,5,13,11,130,34,32,29,16,32,29,15
7546,15,5,13,12,143,0,0,0,0,0,0,0
7547,15,5,13,13,78,0,0,0,0,0,0,0
7548,15,5,13,14,130,0,0,0,0,0,0,0
7549,15,5,14,0,156,47,47,28,6,8,4,1
7550,15,5,14,1,52,0,0,0,0,0,0,0
7551,15,5,14,2,169,0,0,0,0,0,0,0
7552,15,5,14,3,130,0,0,0,0,0,0,0
7553,15,5,14,4,117,0,0,0,0,0,0,0
7554,15,5,14,5,130,0,0,0,0,0,0,0
7555,15,5,14,6,156,1,1,0,0,0,0,0
7556,15,5,14,7,117,0,0,0,0,0,0,0
7557,15,5,14,8,143,48,48,13,0,33,3,0
7558,15,5,14,9,143,10,10,5,0,3,0,0
7559,15,5,14,10,169,0,0,0,0,0,0,0
7560,15,5,14,11,182,0,0,0,0,0,0,0
7561,15,5,14,12,156,18,18,14,10,1,0,0
7562,15,5,15,1,91,1,1,1,0,0,0,0
7563,15,5,15,2,143,39,39,36,31,15,14,13
7564,15,5,15,3,156,0,0,0,0,0,0,0
7565,15,5,15,4,130,0,0,0,0,0,0,0
7566,15,5,15,6,130,40,40,40,36,20,16,9
7567,15,5,15,7,169,90,90,59,54,45,30,30
7568,15,5,15,8,104,0,0,0,0,0,0,0
7569,15,5,15,9,156,0,0,0,0,0,0,0
7570,15,5,15,10,143,0,0,0,0,0,0,0
7571,15,5,15,11,182,21,21,20,0,18,17,0
7572,15,5,15,12,117,0,0,0,0,0,0,0
7573,15,5,15,13,156,0,0,0,0,0,0,0
7574,15,5,15,14,130,14,14,11,6,0,0,0
7575,15,5,15,15,143,0,0,0,0,0,0,0
7576,15,5,15,16,104,0,0,0,0,0,0,0
7577,15,5,15,17,156,0,0,0,0,0,0,0
7578,15,5,15,18,169,0,0,0,0,0,0,0
7579,15,5,15,19,156,0,0,0,0,0,0,0
7580,15,5,15,20,130,0,0,0,0,0,0,0
7581,15,5,15,21,91,0,0,0,0,0,0,0
7582,15,5,16,8,156,0,0,0,0,0,0,0
7583,15,5,16,9,169,0,0,0,0,0,0,0
7584,15,6,18,5,90,0,0,0,0,0,0,0
7585,15,6,18,6,110,0,0,0,0,0,0,0
7586,15,6,18,7,100,0,0,0,0,0,0,0
7587,15,6,18,8,100,0,0,0,0,0,0,0
7588,15,6,18,9,130,0,0,0,0,0,0,0
7589,15,6,18,10,90,0,0,0,0,0,0,0
7590,15,6,18,11,130,0,0,0,0,0,0,0
7591,15,6,9,7,120,0,0,0,0,0,0,0
7592,15,6,18,12,120,0,0,0,0,0,0,0
7593,15,6,18,13,110,0,0,0,0,0,0,0
7594,15,6,19,1,60,0,0,0,0,0,0,0
